facility_name,x,y,address
Sylvester & Tweeties Restaurant,-79.8780285,40.249845,8800 Roberts Hollow Road PA 15037
Praha Hotel Bar,-79.751979,40.602447,400 Corbet Street PA 15084
DLCC / Hall D Concession (1B11),-79.9952445,40.445514,1000 Ft Duquesne Boulevard PA 15222
Acrisure Stadium / 6.17.02-03 Goal Line Stand #513,-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Acrisure Stadium / 6.43.02-03 Goal Line Stand #535,-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Kentucky Fried Chicken #50,-80.2205865,40.516974,6901 University Blvd PA 15108
Brighton Hot Dog Shoppe,-80.057259,40.426857,2401 Noblestown Road PA 15205
Miller's Seafood House,-80.041878,40.485015,3853 California  Avenue PA 15212
Bistro to Go Café,-80.0010585,40.453218,415 Ohio Street PA 15212
UPMC Montefiore 7th Floor / Brick Side Eatery ,-79.9614225,40.440348,3459 5th Avenue PA 15213
Stage 1,-79.8885405,40.308426,428 State Street PA 15025
Pleasure Bar Restaurant,-79.9486875,40.461714,4729 Liberty Avenue PA 15224
Alpine Hunting & Fishing Club,-80.141796,40.336272,220 Alpine Road PA 15017
Subway Sandwiches & Salads #29532,-79.9700535,40.478481,124 Grant Avenue PA 15209
Kevin's Deli,-79.9511445,40.44699,4415 5th Avenue PA 15213
941 Saloon,-79.996617,40.443552,941 Liberty Avenue PA 15222
Gene's Place,-79.9560945,40.439412,3616 Louisa St PA 15213
Oishii Bento,-79.957143,40.441905,119 Oakland  Avenue PA 15213
Tana Ethiopian Cuisine,-79.926903,40.460625,5929 Baum Boulevard PA 15206
The Zenith,-79.9689645,40.426803,86 26th Street PA 15203
Starbucks Coffee #7887,-80.002278,40.442499,202 6th Street PA 15222
Starbucks Coffee #7903,-80.0512875,40.356873,1500 Washington Road PA 15228
Gorman's Pub ,-79.9829235,40.375395,3301 Saw Mill Run  Boulevard PA 15227
The Theme,-79.983765,40.365009,15 DeWalt St PA 15227
The Original Pancake House,-80.073864,40.39155,2229 Swallow Hill Road PA 15220
Kip's Ice Cream,-80.2095525,40.505832,1136  Thorn Run Road PA 15108
Starbucks Coffee #751,-79.919127,40.437729,6304 Forbes Avenue PA 15217
Waterworks Cinemas,-79.8936975,40.489947,930 Freeport  Road PA 15238
#1 Cochran Cafe,-79.7449820236084,40.4379454630041,4520 Wm Penn Hwy PA 15146
Chopstick House,-79.8656715,40.460391,2798 Robinson Boulevard PA 15235
Jo Jo's Place,-80.1835245,40.444047,7194 Steubenville Pike PA 15071
Pittsburgh Public Theater @ O'Reilly Theater,-80.001522,40.44312,621 Penn Avenue PA 15222
The Pizza Company,-79.985628,40.34322,5200 Brownsville Road PA 15236
China House II,-79.8899355,40.421493,7400 Church Street PA 15218
Starbucks Coffee #7733,-80.157114,40.454541,100 Robinson Centre Drive PA 15205
La Prima Espresso,-79.98282,40.451607,205 21st Street PA 15222
Hyde Park Prime Steakhouse,-80.0082135,40.446243,247  North Shore  Drive PA 15212
Starbucks Coffee #7625,-79.939647,40.455909,5310  Liberty Avenue PA 15224
McDonald's #2492,-79.7221665,40.626387,2001 Freeport Road PA 15065
Chugger's Bar,-79.8922125,40.323978,709 Monongahela Ave PA 15045
Edgewood Country Club Restaurant,-79.8334695,40.434057,100 Churchill Road PA 15235
 Peoples Indian Restaurant,-79.941231,40.464945,5147 Penn Avenue PA 15224
R Time at Rene's,-79.8104025,40.382955,1030 5th Ave PA 15035
Southside BBQ Company,-79.981803,40.429377,75 17th Street PA 15203
Hong Kong Taste,-79.9438095,40.49676,366 Butler Street PA 15223
Muzzy's II,-80.0879175,40.392054,408 2nd Street PA 15106
Joe Zeppi's Frozen Treats,-79.959474,40.516416,915 Mt Royal Boulevard PA 15223
Sports Haven Bowl Snack Bar / Last Shot Lounge,-80.109531,40.360797,143 Carol  Avenue PA 15017
Barb's Country Junction Cafe,-80.0889975,40.404762,155 3rd Ave PA 15106
Birmingham Bridge Tavern,-79.9645275,40.424508,2901 Sarah St PA 15203
Terry's Snack Shop,-80.065989,40.465899,906 Chartiers Ave PA 15136
China House,-79.9516755,40.46283,4506 Liberty Avenue PA 15224
The Sea Shell,-80.214102,40.510881,932 Beaver Grade Rd PA 15108
Dairy Queen,-80.005968,40.514472,3002 Babcock Boulevard PA 15237
Patty Jo's,-79.976169,40.392936,2700 Custer Ave PA 15227
Terrace Gardens,-79.8956415,40.286376,1180 Desiderio Blvd PA 15025
P&G's Pamela's Diner,-80.043579,40.386015,427 Washington Road PA 15228
Yeung's House,-80.0333775,40.520646,463 Perry Highway PA 15229
Phillippi's Family Dining & Pizzeria,-79.721109,40.627161,2105 Freeport Road PA 15065
Sarafino's,-80.0655525,40.435569,40  Crafton Avenue PA 15205
Starbucks Coffee #7875,-80.095545,40.382451,1597 Washington Pike PA 15017
Doughboy's,-80.0604495,40.470948,508 Island Ave PA 15136
Eleven,-79.993251,40.446018,1150 Smallman Street PA 15222
Auntie Anne's Pretzels,-79.7960295,40.42926,200 Mall Circle Drive PA 15146
Starbucks Coffee #3467 @ US Steel Tower ,-79.994853,40.441356,600 Grant Street PA 15222
P&G's Pamela's Diner,-79.983693,40.451976,60 21st Street PA 15222
PNC Park / 05.19.01 Federal Street Grille #332,-80.0059815,40.446981,115 Federal Street PA 15212
Double L Bar,-79.972389,40.479381,307 Grant Avenue PA 15209
Five Guys Burgers & Fries #76,-79.956711,40.442238,117 Bouquet  Street PA 15213
Pit Stop Bar & Grille,-79.8493365,40.639158,1798 Saxonburg Boulevard PA 15084
Italian Village Pizza,-79.8371415,40.278843,308 Scenery Dr PA 15037
Pizzeria,-80.1594405,40.516956,1225 4th Ave PA 15108
The Original Giovanni's Pizza on 5th Avenue,-79.9848,40.438368,1506 5th Avenue PA 15219
Killian's Hardwood Grill,-79.7782995,40.575888,531 Freeport Road PA 15030
TNT Dynamite Pizza & Hoagies / Abby's Lunch Box,-79.787349,40.54095,450 Pittsburgh Street PA 15144
Somma Pizza Restaurant & Sports Bar,-79.810731,40.527441,380 Coxcomb Hill Road PA 15147
Cold Stone Creamery,-80.162001,40.45518,6509 Robinson Centre Drive PA 15205
PNC Park / 05.52.01 North Shore Refreshments Co. #305 & 05.53.01 Vendor #303,-80.0059815,40.446981,115 Federal Street PA 15212
Eggs N'at,-80.2236195,40.50756,8556 University Blvd PA 15108
The Mattress Factory Event Spaces & Gift Shop,-80.0123715,40.456971,500 Sampsonia Way PA 15212
Subway Sandwich & Salads,-79.885458,40.4883,1039 Freeport Road PA 15238
Arby's #7550,-80.0049645,40.525371,4810 McKnight Road PA 15237
Joe's Bar & Grille,-79.9095465,40.358097,4814 Buttermilk Hollow Rd PA 15122
Alex's Corner Pizza Shop,-79.94709,40.458564,4902 Cypress Street PA 15224
Donte's Pizza,-79.9950285,40.32153,6409 Brownsville Road PA 15236
Subway Sandwiches & Salads ,-80.0346375,40.368717,300 Mt Lebanon Boulevard PA 15234
Arby's #7633,-80.0235855,40.333896,5205 Library  Road PA 15102
Thai Gourmet,-79.9514415,40.463172,4505 Liberty Ave PA 15224
Lindo's Restaurant,-80.0183025,40.451418,947 Western Avenue PA 15233
J G 's Tarentum Station Grille,-79.753527,40.602636,101 Station Drive PA 15084
J & S Pizza,-79.722117,40.624137,1828 Union Avenue PA 15065
Cambod-Ican Kitchen,-79.981902,40.429071,1701 Carson Street PA 15203
Fox's Pizza,-79.8261615,40.405275,104 Church Street PA 15145
Joseph Tambellini Restaurant,-79.9214355,40.476591,5701 Bryant St PA 15206
Mr. Smalls Theatre & Funhouse Restaurant,-79.972227,40.480902,400 Lincoln Avenue PA 15209
North Star Hotel,-80.263206,40.431492,8155 Steubenville Pike PA 15057
Hula Bar & Grill,-79.843959,40.506489,759 Railroad Avenue PA 15147
Golden Dragon Chinese Restaurant,-80.095545,40.382451,1597 Washington Pike Ste A-8 PA 15017
Beer Bellys Bar & Grill,-79.9000605,40.270518,1008 5th Street PA 15088
Scoreboard Lounge,-79.9334955,40.669056,6179 William Flynn Highway PA 16059
New China Inn,-79.9516665,40.452165,4609 Centre Ave PA 15213
Triple B Farms,-79.946361,40.226364,823 Berry  Lane PA 15063
Breaker's Lounge,-80.0347365,40.39533,1413 Potomac Avenue PA 15216
Subway Sandwiches & Salads #7389,-79.999776,40.442679,703 Liberty Avenue PA 15222
Gibson's Takeout,-79.8414165,40.461525,10731 Frankstown Rd PA 15235
Jeckyl & Hyde,-79.9809885,40.426596,140 18th Street PA 15203
Thai Cuisine,-79.949889,40.462353,4627 Liberty Ave PA 15224
Alioto's Restaurant & Sports Bar,-79.9488315,40.50369,17 Grant Avenue PA 15223
Subway Sandwiches & Salads,-79.8083082907507,40.3386975660697,1985 Lincoln Way PA 15131
Hookah Bookah,-79.9694865,40.427568,2506 Carson Street PA 15203
China Jade ,-79.8340815,40.322349,4313 Walnut Street PA 15132
K & M Pub,-79.9871805,40.421574,200 Mt Oliver Street PA 15210
Wings Suds & Spuds,-80.2234755,40.505445,8806 University Blvd PA 15108
The Cafe @ The Frick Art Center,-79.90236,40.446657,7227 Reynolds  Street PA 15208
Shooters,-80.0676945,40.479165,1173 Island  Avenue PA 15136
Fox Chapel Yacht Club / Baja Grill,-79.8724755,40.485681,1366 Old Freeport Road PA 15238
Italian Village Pizza,-79.9431345,40.407336,5037 2nd Avenue PA 15207
Montour Hotel,-80.1546345,40.514796,1500 4th Ave PA 15108
J B Pizza,-79.997247,40.382253,2513 Transport St PA 15234
The Carrick Inn,-79.9904925,40.404141,1144 Brownsville  Road PA 15210
Manny's Rook Station Cafe,-80.0679195,40.415175,201 Hawthorne Avenue PA 15106
Bruegger's Bagel Bakery #102,-79.9965495,40.440312,531 Grant Street PA 15219
Benedum Center for the Performing Arts ,-79.999164,40.44285,719 Liberty Avenue PA 15222
Acrisure Stadium / 1.17.02-03 Goal Line Stand #114,-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Simmie's Restaurant / Frankstown Fish Co.,-79.875423,40.458096,8500 Frankstown  Avenue PA 15235
Target #1253 / Cafe & Starbucks ,-79.910064,40.410459,360 Waterfront  Drive PA 15120
Twister's Ice Cream,-79.9541235,40.46472,4210 Main Street PA 15224
Mellon's Pub,-79.8360345,40.327956,502 Eden Park Blvd PA 15132
Pietro's Pizzeria,-80.0548425,40.581405,719 Ingomar Road PA 15237
Bootlegger's,-79.9547625,40.437072,403 Semple St PA 15213
Sloppy Joe's Cafe,-80.0072505,40.430142,217 Shiloh Street PA 15211
Casey's Draft House,-79.9800075,40.428927,1811 Carson Street PA 15203
Mm! Mm! Pizza,-80.0418465,40.327173,2971 South Park Road PA 15102
Acrisure Stadium / 2.24.02-03 PGH Pierogi House #119,-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Denny's # 8165,-79.7723993028675,40.4380276725318,3980 Wm Penn Highway PA 15146
Paris 66,-79.9241715,40.459968,6018 Centre Avenue PA 15206
YaYa's Pizza,-80.0227845,40.286511,6555 D Library Rd PA 15129
Starbucks Coffee #7661,-79.923105,40.430655,2345 Murray Avenue PA 15217
Station Brake Cafe,-79.8093690699999,40.3934405320001,501 Station  Street PA 15148
SoHo Restaurant,-80.004528,40.448394,203 Federal Street PA 15212
Subway Sandwiches & Salads #30056,-80.0125965,40.410873,1343 West Liberty Avenue PA 15226
Target #2201 / Cafe & Starbucks,-80.0077905,40.525416,4801 McKnight Road PA 15237
Rita's Italian Ice,-79.8240015,40.469382,11833 Frankstown Road PA 15235
Stepps West End Tavern,-79.7621985,40.599711,240 7th Avenue PA 15084
Starbucks Coffee #7749,-79.94754,40.461183,4765 Liberty Avenue PA 15224
Starbucks Coffee #07641,-80.16444,40.452597,1050 Park Manor Boulevard PA 15205
Dunkin Donuts #346772,-80.003034,40.44096,28 Market  Square PA 15222
Carol of Casey's Pizza,-79.8281145,40.464162,11618 Penn Hills Drive PA 15235
Fellini's Pizzeria,-79.8170625,40.347027,1624 Lincoln Way PA 15131
Great Wall Chinese Restaurant,-79.8335055,40.608666,908 Little Deer Creek Valley Road PA 15076
Taco Bell #026113,-79.9477965,40.347936,2050 Lebanon Church Rd PA 15122
Edward's Ice Cream Shop,-79.873047,40.633362,518 Bairdford Road PA 15006
Duran's Restaurant & Lounge,-80.087256,40.406823,12 E Main St PA 15106
Starbucks Coffee #10521,-79.9276275,40.459032,5932 Centre Avenue PA 15206
Rockefeller's Grille,-80.094906,40.468149,1833 McKees Rocks Road PA 15136
Arby's #8,-79.7729210570594,40.4379790019937,3974 Wm Penn Hwy PA 15146
Cappy's Cafe,-79.9343775,40.451085,5431 Walnut St PA 15232
3 Lakes Golf Course / Pavilion Bar,-79.802244,40.480326,6700 Saltsburg Road PA 15235
Zottola's Pub & Eatery,-79.8415065,40.655133,5068 Bakerstown - Culmerville Road PA 15084
"PPG PAINTS Arena / 03.25.03 03.27.01 #106 #108 / Labatt Bar, Bud Light Bar",-79.9895835,40.439493,1001 5th Avenue PA 15219
Charlie's Ice Cream & Sweet Shop,-79.7688577118172,40.443424796627,4376 Old Wm Penn Highway PA 15146
Brr-Kee's,-79.8431445,40.518999,539 Allegheny  Avenue PA 15139
Brighton Hot Dog Shoppe,-80.219277,40.521555,5990 University Boulevard PA 15108
Cornerstone Restaurant,-79.9032645,40.489578,301  Freeport  Road PA 15215
Bruster's Ice Cream # 324,-80.0274105,40.343832,4940 Library  Road PA 15102
CMU / Resnik House / Taste of India  ,-79.9401735,40.442553,5125 Margaret Morrison Street PA 15213
Oriental Express,-80.09127,40.615155,2610 Brandt School Road PA 15090
St Clair Country Club Halfway House,-80.0780265,40.331376,2300 Old Washington Road PA 15241
Rivers Casino / Wheelhouse Bar & Grill,-80.0218575,40.447134,777 Casino Dr PA 15212
Angkor,-80.0554545,40.427298,2350 Noblestown  Road PA 15205
Maisie's Pizza,-80.035578,40.547934,1130 Perry Highway PA 15237
Blondies,-80.0678475,40.464873,1035 Chartiers Ave PA 15136
All Star Sports Bar & Grill,-80.160264,40.452705,6302 Robinson Centre Drive PA 15205
Frank's Pizza & Chicken,-79.985214,40.461291,1442 Lowrie Street PA 15212
Mark's Grille & Catering @ Birmingham Towers,-79.9756635896342,40.4300841018088,2100 Wharton  Street PA 15203
Hunner's Pizza & Restaurant,-80.213724,40.379193,811 Main (Station) Street PA 15082
Smiling Banana Leaf,-79.919541,40.475898,5901 Bryant Street PA 15206
The Original Pancake House,-80.018973,40.552236,30 McIntyre Square Drive PA 15237
 P&G's Pamela's Diner,-79.957593,40.441284,3703 Forbes  Avenue PA 15213
Food For Thought Deli,-79.950402,40.449555,194 Craig Street PA 15213
The Grove,-80.0394345,40.501143,395 Jacks Run Road PA 15202
Spak Brothers Pizza,-79.942536,40.465089,5107 Penn  Avenue PA 15224
Cafe Cravings,-80.015589,40.431807,402 Bigham Street PA 15211
Cracker Barrel #480,-80.173422,40.44987,200 Davis Boulevard PA 15275
Carhops,-79.7715555473937,40.4391513436437,4019 Wm Penn  Highway PA 15146
Becker's Cafe,-80.0571375,40.474647,315 Olivia Street PA 15136
Subway Sandwiches & Salads #6338,-79.9931025,40.437441,700 Forbes Ave PA 15219
Arby's #7502,-79.713189,40.446585,1804 Golden Mile Hwy PA 15239
Red Onion Hoagies & Pizza,-80.040285,40.327794,2925 South Park Road PA 15102
Denny's #8169,-79.944309,40.348017,2200 Lebanon Church Road PA 15122
Kennywood / U-Do-It Slush Factory,-79.8650325,40.38543,4800 Kennywood Boulevard PA 15122
Westwood Golf Club Bar & Grill,-79.8833925,40.376664,825 Commonwealth Avenue PA 15122
Homewood American Legion,-79.857243,40.473567,4491 Verona Rd PA 15147
Auntie Anne's Pretzel Kiosk,-79.7960295,40.42926,200 Mall Circle Drive PA 15146
Vocelli Pizza #1,-80.050329,40.351878,1687 Washington Road PA 15228
Asian Star,-80.203005,40.559535,1 Quaker Village Shopping Center PA 15056
West Allegheny Concession Stand / Joe P. DeMichela Stadium,-80.239788,40.448799,205 West Allegheny Road PA 15126
Giovanni's Pizza & Pasta,-80.037747,40.392135,3047 West Liberty  Avenue PA 15216
Donut Connection,-79.982289,40.38669,2414 Brownsville Rd PA 15210
PPG Springdale R & D Cafe,-79.7843025,40.538088,151 Colfax Street PA 15144
Alla Famiglia,-79.993467,40.421628,804 Warrington Avenue PA 15210
"Acrisure Stadium / 3.14.04 East Club Bar #211 & Portable Units 204, 205, 207, 214",-80.01574,40.4467,500 Art Rooney Avenue PA 15212
Flamer's Grill #55,-80.0556525,40.342446,301 South Hills Village FC-03 PA 15241
Silk Road Gourmet Chinese Restaurant,-80.001792,40.358232,5301 Grove  Road PA 15236
Angelia's Pizza,-80.2234215,40.51314,202 Moon Clinton Road PA 15108
La Nova Pizzeria,-79.7786415,40.541454,835 Pittsburgh Street PA 15144
Neville Roller Drome,-80.1268425,40.509018,5109 Neville Road PA 15225
Merlino's Pizza,-79.809669,40.38318,994 5th Avenue PA 15035
Rivers Casino / Grand View Buffet Production Kitchen,-80.0218575,40.447134,777 Casino Dr PA 15212
Taco Bell #26115,-80.0628165,40.393071,1690 Cochran Road PA 15220
Armstrong's Express,-80.1126675,40.356963,609 Washington  Avenue PA 15017
SAE International,-80.10468,40.671585,400 Commonwealth Drive PA 15096
Venice Pizzeria,-79.984809,40.366143,4144 Saw Mill Run / Clairton Boulevard PA 15227
Adrian's Pizza Express,-80.0371935,40.551399,7824 Perry Highway PA 15237
Lin's Garden,-79.9398495,40.633002,5560 William Flynn Highway PA 15044
Aspinwall Everyday Gourmet AEG Cafe @ Lauri Ann West Community Center,-79.857162,40.513725,1220 Powers Run Road PA 15238
The Pizza Company,-79.932159,40.328883,1711 Clairton Road PA 15122
Capital Grille #8031,-79.999713,40.440708,301 5th Avenue PA 15222
Point Brugge Cafe,-79.9138575,40.450041,401 Hastings Street PA 15206
Loughlin's Pub,-79.86771,40.608036,2373 Saxonburg Boulevard PA 15024
Barto's Bar,-80.1676485,40.518936,859/861 5th Avenue PA 15108
Bishop's Pizza,-79.887933,40.401027,114 Whitaker St PA 15120
Mineo's Pizza House ,-80.0446365,40.379904,713A Washington Road PA 15228
Coral Lanes & Lounge,-79.8943545,40.387995,4071 Homestead-Duquesne Rd PA 15122
Kassab's Restaurant,-79.986051,40.428945,1207 Carson Street PA 15203
Kennywood / Cotton Candy Wagon @ Entrance Tunnel,-79.8650325,40.38543,4800 Kennywood Boulevard PA 15122
Cenci's Pizzeria & Restaurant,-80.054073,40.625415,11530 Perry Highway PA 15090
Vocelli's Pizza #10,-79.9900875,40.41027,617 Brownsville Road PA 15210
Jamison's,-80.039259,40.390893,3113 West Liberty Avenue PA 15216
PISA (Pittsburgh Indoor Sports Arena) Café & Pub,-79.8387345,40.555224,22 Rich Hill  Road PA 15024
Barley Bar & Grill ,-79.7533065,40.603014,319 6th Avenue PA 15084
Oakmont Country Club East Golf Course,-79.827048,40.525956,1233 Hulton Rd PA 15139
The Club at Nevillewood / Halfway House 10th,-80.1259065,40.385808,1000 Nevillewood Drive PA 15142
Cal's Cantina,-79.8336135,40.329783,617 Eden Park Blvd PA 15132
Phong May House,-80.0552025,40.426794,2351 Noblestown Road PA 15205
UPMC Staging Kitchen (60th Floor) @ US Steel Tower ,-79.994853,40.441356,600 Grant Street PA 15219
Rennerdale Corner Store,-80.1412785,40.398399,148 Noblestown Road PA 15106
Capri Pizzeria & Bar,-79.924545,40.461687,6001 Penn Ave PA 15206
Edgeworth Club Restaurant,-80.18784,40.546197,511 East Drive PA 15143
Johnny's Italian Cuisine ,-79.8100245,40.392792,112 Westinghouse  Avenue PA 15148
Dale's Bar & Grill II,-79.9280145,40.419909,4377 Murray Avenue PA 15217
Dunkin Donuts #349047,-80.03169,40.517829,800 West View Park Drive PA 15229
Fuji Sushi & Grill,-80.1461385,40.443948,6091 Steubenville Pike PA 15136
Prince Of India,-79.958493,40.441455,3614 5th Avenue PA 15213
Rita's Italian Ice #0183,-80.0253135,40.340232,5029 Library Road PA 15102
Subway Sandwiches & Salads,-79.997094,40.436991,225 Ross Street PA 15219
UPMC / West End Cafe,-79.941618,40.454523,5150 Centre  Avenue PA 15232
Carol's Cafe,-79.8926625,40.321296,840 Monongahela Ave PA 15045
CrossRoads II,-79.8387975,40.654404,1502 Saxonburg Boulevard PA 15084
Rib Cage Barbecue,-79.9020405,40.197618,87 Boat Club Road PA 15063
Redfin Blues,-79.97751,40.463415,100 Waterfront Drive PA 15222
Whoville's Bar / Carrick Classic Lanes,-79.986672,40.3938,2036  Brownsville Rd PA 15210
"Hook, Fish & Chicken",-80.0072055,40.456476,1221 Federal Street PA 15212
Vivo Kitchen,-80.1808335,40.540338,432 Beaver Street PA 15143
Bob's Diner - Carnegie,-80.0856495,40.409847,211 Mansfield Boulevard PA 15106
Starbucks Coffee #11147,-79.8025815,40.570434,2025 Pittsburgh Mills Blvd PA 15084
CVS Caremark,-79.876908,40.502961,620 Epsilon Drive PA 15238
Sushi & Rolls,-79.998606,40.437999,301 Grant Street PA 15219
Zhen Choo Restaurant,-79.8557085,40.414041,268 Yost Boulevard PA 15221
5801 Video Lounge & Cafe,-79.930755,40.456296,5801 Ellsworth  Avenue PA 15232
Celebrations & More,-80.2542915,40.436568,8110 Steubenville Pike PA 15126
Penn Station East Coast Sub,-79.9265974039999,40.4591914170001,4815 Centre Avenue PA 15213
Obey House Tavern,-80.0522235,40.442562,1337 Steuben St PA 15220
Palmieri's Restaurant,-79.7271435,40.451958,951 Old Frankstown Rd PA 15239
The Flame BBQ,-79.983216,40.501566,1805 Babcock Boulevard PA 15209
Slapshots,-80.036622,40.393044,2999 West Liberty Avenue PA 15216
